,USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION,YEAR,MONTH,DAY,TIME,YEARMONTH,Flag,temp
2986,巴特罗之家,巴特罗之家就是一个如此浪漫的地方！今年的圣乔治节要给你更多的爱❤️❤️❤️！#圣乔治节##SantJordi2018##InjectLove# L巴特罗之家的秒拍视频 ​,2018年04月16日 18:41,评论 , 1,,2018,04,16,18:41,201804,103,0.13333333333333333
2988,BlueDot蓝点旅行,#巴塞罗那# 圣家堂，巴特罗之家 ​,2018年04月16日 09:17,评论 2, 2,,2018,04,16,09:17,201804,104,0.3157894736842105
2989,jelly824,发表了一篇转载博文 《[转载]【熊猫爱旅行】世界上最成功的老房改造！——巴塞罗那.巴特罗之家》 -  http:t.cn/zTyRInG  ​,2018年04月16日 06:35,评论 , ,,2018,04,16,06:35,201804,105,0.13186813186813187
2990,三禾女,#远行#近十七个小时的空中之旅，总算到达目的地。穿过热闹的兰布拉大道，顺便参观了高迪的一处建筑－巴特罗之家。有点童话有点梦幻，除去建筑大师完美的布局和设计，最喜欢这个公寓里小巧精致的门把手和公寓外假面形状的阳台，我想接下会是个色彩缤纷的旅途。（PS:晚饭吃了顿并不地道的墨鱼海鲜饭＋海鲜拼盘，油腻的吃完半只龙虾感觉就饱了） 2西班牙·加泰罗尼亚广场 收起全文d,2018年04月16日 03:57,评论 , 3,西班牙·加泰罗尼亚广场,2018,04,16,03:57,201804,106,0.08
2991,Ttttttttt973,大晴天 暴走巴塞罗那 比起巴特罗之家更喜欢米拉之家 特别是那座大楼梯 所谓神一般的拍照技术 就是连圣家堂也能拍崩 才第二天就想瘫着了 ​,2018年04月16日 03:44,评论 , 8,,2018,04,16,03:44,201804,107,0.1590909090909091
2992,今天你喝小甜酒了吗,「西班牙巴塞罗那攻略」阳光。热情。活力。艺术。巴塞罗那才是我心中真正的浪漫之都。p1 城市印象 交通p2 巴特罗之家p3 圣家堂p4 小巴塞罗那海滩p5 美食购物推荐#西班牙##西班牙巴塞罗那##西班牙旅游攻略# ​,2018年04月15日 19:11,评论 9, 33,,2018,04,15,19:11,201804,108,0.078125
2993,TheBLUEDICK,高迪：巴特罗之家 ​,2018年04月15日 18:55,评论 , 2,,2018,04,15,18:55,201804,109,0.3333333333333333
2994,ZoeyRen-,分别是圣家族大教堂/米拉之家/巴特罗之家整个巴塞罗那都充满着高迪的痕迹，也正是因为有了他巴塞罗那才变得熠熠生辉，与众不同。他建筑设计的每个阶段的理念都稍有不同，但几乎从头至尾都贯穿着强烈的个人色彩。完全是天才想法、理念与表达的一生啊 #西班牙旅游# 2西班牙·巴塞罗那 收起全文d,2018年04月15日 17:25,评论 , 2,西班牙·巴塞罗那,2018,04,15,17:25,201804,110,0.1
2995,顺又发33,高铁上闲来无事记录下西班牙之旅。2.19香港出发，莫斯科转机，飞巴塞罗那。在莫斯科看到了2018年的第一场雪❄️。2.20巴塞罗那。图一，圣卡特琳市场吃早餐。图二三，巴塞罗那大教堂内部。始建于13世纪的哥特式教堂，第一感觉精美又雄伟肃穆。图四，巴特罗之家的内天井，一层层往上走，离顶层越近，瓷砖的颜色就渐渐加深，从浅蓝到深蓝。图五，巴特罗之家内部，曲线属于上帝。图六，巴特罗之家的外观。图七，米拉之家。图八，晚上到了，在波盖利亚市场找吃的。可能是太晚了只剩下一些小吃，例如火腿片，卷着吃。图九，对西班牙语菜单绝望的我拿起谷歌翻译，更加绝望了 2肇庆·怀城镇 收起全文d,2018年04月15日 14:48,评论 , ,肇庆·怀城镇,2018,04,15,14:48,201804,111,0.06578947368421052
2996,房小怡,都说在巴塞一定要来巴特罗之家，能设计出这样的曲线世界，一定有一颗温暖且柔和的童心吧。感觉跌进了高迪的深海世界，满足了所有对童话的幻想。致敬大师，天才和疯子一线之间。 2西班牙·巴塞罗那 ​,2018年04月15日 04:21,评论 , 4,西班牙·巴塞罗那,2018,04,15,04:21,201804,112,0.14035087719298245
2997,Christy迷妹日常,在集市开心的像只猴子，在巴特罗之家认真的像个学者，在巴塞罗那评价五颗星的百年餐厅摆拍的像个道具 2西班牙·巴塞罗那 ​,2018年04月15日 03:21,评论 , 1,西班牙·巴塞罗那,2018,04,15,03:21,201804,113,0.17721518987341772
2998,晴得隆董呛董呛,发一发在巴塞罗那的美照为高迪先生贡献建筑维修费合计100欧💶在巴特罗之家的海洋里🌊在圣家堂的森林里🌲原来教堂可以这样多彩绚丽，不是线条和直角~ ​,2018年04月15日 02:21,评论 6, 9,,2018,04,15,02:21,201804,114,0.15053763440860216
2999,nini西班牙小铺317403918,我点评了2西班牙·巴特罗之家： 2西班牙·巴特罗之家 ​,2018年04月14日 23:12,评论 , ,西班牙·巴特罗之家西班牙·巴特罗之家,2018,04,14,23:12,201804,115,0.20833333333333334
3001,黑犬默_诸静韵,自然之美，建筑之美~看到这些刨花卷就让我想到了高迪的巴特罗之家 ​,2018年04月13日 22:19,评论 , 7,,2018,04,13,22:19,201804,116,0.2641509433962264
3002,苏苏苏小蒙,巴特罗之家，Gaudi之作还有海边 2西班牙·巴塞罗那 ​,2018年04月13日 05:04,评论 , 3,西班牙·巴塞罗那,2018,04,13,05:04,201804,117,0.20408163265306123
3003,张瑞虹18101159418,提到巴塞罗那，你第一时间会想到什么巴萨球队裸体海滩还是热情的加泰罗尼亚人除了这些，巴塞罗那有着他们引以为豪的天才建筑师——安东尼奥·高第。高第，无疑是西班牙建筑史上最杰出的建筑家，而巴塞罗那最负盛名的建筑也几乎都是出自于他之手，来到巴塞罗那，一定不能错过这场建筑视觉盛宴圣家族教堂、巴特罗之家、米拉之家、奎尔公园，带我们进入只属于高第的独特世界世界非常精彩，一定要出来走走 2西班牙·迷你加泰罗尼亚 收起全文d,2018年04月12日 08:00,评论 , ,西班牙·迷你加泰罗尼亚,2018,04,12,08:00,201804,118,0.07111111111111111
3004,Epiphyllumo,海底童话般的巴特罗之家 ​,2018年04月11日 23:42,评论 1, 7,,2018,04,11,23:42,201804,119,0.30303030303030304
3005,巴特罗之家,"巴特罗之家为了一年中最浪漫的一天加足了马力: Sant Jordi 圣乔治节！你最喜欢的是哪一个吻呢？Rodin, Bansky, Tolouse-Lautrec 还是 Fontcuberta? 快来看看今年的圣乔治节有啥新活动！O网页链接 ​",2018年04月11日 16:25,评论 , 4,,2018,04,11,16:25,201804,120,0.08450704225352113
3006,yangmm216,天才建筑师高迪巨作—巴特罗之家 2西班牙·巴塞罗那 ​,2018年04月11日 00:19,评论 , ,西班牙·巴塞罗那,2018,04,11,00:19,201804,121,0.2127659574468085
3007,狐小酒,#西班牙##巴特罗之家# ​,2018年04月10日 21:05,评论 , ,,2018,04,10,21:05,201804,122,0.29411764705882354
3008,帕洛玛女士,一年逛两次巴特罗之家每次都有新感觉 2西班牙·Casa Batlló ​,2018年04月10日 20:48,评论 1, ,西班牙·Casa Batlló,2018,04,10,20:48,201804,123,0.21428571428571427
3009,蜜豆大福,2018.4.7-4.10西班牙 巴塞罗那米拉之家/圣家堂/巴特罗之家/巴塞罗那水族馆  ​​​ 2西班牙·巴塞罗那 ​,2018年04月10日 15:49,评论 , 12,西班牙·巴塞罗那,2018,04,10,15:49,201804,124,0.15
3010,迷你版888,高迪作品巴特罗之家，米兰之家 ​,2018年04月10日 13:25,评论 , ,,2018,04,10,13:25,201804,125,0.2777777777777778
3011,PeChens,巴特罗之家的扶手。#高迪朝圣之行# （拖拖拉拉终于开始整理复活节假期的图。） 2瑞典·乌普萨拉 ​,2018年04月10日 05:01,评论 2, 1,瑞典·乌普萨拉,2018,04,10,05:01,201804,126,0.2028985507246377
3012,玖月918,我大约是史上最幸运的傻x了 被偶像秒回 结果 我跑了 故作淡定 不看回信的毛病 要治了 我熙肯定是喜爱巴特罗之家 恶龙救公主的童话 才回我的 @尚九熙 ​,2018年04月09日 22:41,评论 , 1,,2018,04,09,22:41,201804,127,0.16494845360824742
3013,-SIYAOO-,📍巴塞罗那 波盖利亚市场 对于我这种水果爱好者来说 简直是天堂 往里走还有海鲜市场 没有照片因为拍起来不好看lol 📍圣家堂(图8-9)图巴特罗公寓(图3-4) 米拉之家(图5-7) 全部出自于建筑天才高迪之手 他认为 直线属于人类而曲线才属于上帝 只有真正亲眼见到这些建筑之后 才会被震撼被触动 不光建筑本身由曲线构成 就连他设计的家具 楼梯扶手也都符合人体工程学。最震撼我的是圣家堂 建造了近百年还未竣工的教堂 进去之后想到一句歌词“彩绘的玻璃窗 装饰着哥特式教堂”高迪死于tram accident 实在令人惋惜 天才的降生对于整个世界都是一件温柔而美好的事情❤️西班牙[地点] #巴塞罗那##圣家族大教堂##巴特罗之家##米拉之家# 2西班牙·巴塞罗那 收起全文d,2018年04月09日 17:45,评论 6, 19,西班牙·巴塞罗那,2018,04,09,17:45,201804,128,0.033707865168539325
3016,今天你喝小甜酒了吗,高迪每个细胞都充满了天才的艺术感啊 无论是巴特罗之家还是圣家堂 都让人惊叹于他的想象力与设计感 巴特罗之家是一座海底世界 圣家堂则是一片森林教堂内的石柱仿佛参天大树 而玻璃的光影又代表了清晨到黄昏艺术家真是浪漫至极了 2西班牙·巴塞罗那 ​,2018年04月09日 04:50,评论 , 4,西班牙·巴塞罗那,2018,04,09,04:50,201804,131,0.1
3017,皮中带稳的小勺子,米拉之家-巴特罗之家-古埃尔公园-圣十字圣保罗医院…&继续拔草各路网红店…今天是被安康鱼和巧克力支配的一天… 2西班牙·巴塞罗那 ​,2018年04月09日 00:22,评论 , ,西班牙·巴塞罗那,2018,04,09,00:22,201804,132,0.16279069767441862
3018,i葱婶,这就像是有一天你掉进海底，然后扒开一块岩石发现了一个秘密的入口通往一座房子，一座正在呼吸的房子。巴特罗之家就是你找到的那个房子。 ​,2018年04月08日 18:29,评论 , 2,,2018,04,08,18:29,201804,133,0.20930232558139536
3019,蜜总的美好事物集中营,高迪把#巴塞罗那# 变得非凡。即使“旅游景点”也让人心甘情愿去打卡🤸♂️米拉之家 巴特罗之家 圣家堂 算是必去的三个地方 （奎尔公园在修就没去）但千万不要被网上调成各种颜色的图片洗脑，它们虽然惊艳，但还没有变成水彩画如果时间⌚️&金钱💰预算有限，那么推荐圣家堂一定要进，其它就看个人意愿。而且记得提前预定门票，国内很多网站都可以否则要多排队一小时盖了一百多年还没完工的圣殿，用高迪的话说：“我的客户（上帝）并不着急”据说2026年完工，希望到时还能再来看它，外面和里面，都真心惊艳❤️#蜜总牌种草机##带着微博去旅行##西班牙##巴塞罗那旅行##旅行##欧洲旅行日记##欧洲旅行攻略##高迪朝圣之行##欧洲# 收起全文d,2018年04月08日 13:47,评论 285, 1396,,2018,04,08,13:47,201804,134,0.048484848484848485
3020,vivianyuanyuan,巴特罗之家and看梅西 2西班牙·巴塞罗那 ​,2018年04月08日 13:44,评论 1, 5,西班牙·巴塞罗那,2018,04,08,13:44,201804,135,0.23255813953488372
3021,Vivi我在这里天气晴,#带着微博去旅行##西班牙巴塞罗那#2西班牙·巴塞罗那 巴塞罗纳初印象：随处可见的古罗马时代建筑；巴萨的“主场”；各种艺术感的波盖利亚市场；“高迪”生命仍在延续的巴特罗之家；“哇…”式惊艳的海鲜大拼盘；来一杯喜力？传说指错方向的哥伦布纪念塔；入夜后依然明亮的贝尔港；盛名的西班牙火腿，想吃吗？ 收起全文d,2018年04月08日 05:21,评论 3, 1,西班牙·巴塞罗那,2018,04,08,05:21,201804,136,0.06976744186046512
3023,Angrybaby喵,恭喜巴特罗之家荣获我最喜爱景点荣誉称号[小章鱼] 2西班牙·巴塞罗那 ​,2018年04月07日 23:13,评论 2, ,西班牙·巴塞罗那,2018,04,07,23:13,201804,138,0.17857142857142858
3024,边缘的猪小笨,巴塞罗那高迪建筑之巴特罗之家 ​,2018年04月07日 21:03,评论 2, 1,,2018,04,07,21:03,201804,139,0.2777777777777778
3025,MUCI_沐慈,巴塞罗那 | #巴特罗之家# ​,2018年04月07日 18:12,评论 , 16,,2018,04,07,18:12,201804,140,0.2777777777777778
3026,巴特罗之家,🐉🌹 一年一度的圣乔治节又要到了，来参观巴特罗之家的同时，还可以欣赏到Inject Love艺术特展哦！展览由4月20日至5月12日止。更多信息请看 O网页链接 ​,2018年04月07日 15:41,评论 , 5,,2018,04,07,15:41,201804,141,0.17647058823529413
3027,MiChiamoLu,Yuri on Ice 巴塞罗那圣地巡礼巴塞罗那大教堂和巴特罗之家#冰上的尤里# 2西班牙·巴塞罗那 ​,2018年04月07日 01:26,评论 1, 14,西班牙·巴塞罗那,2018,04,07,01:26,201804,142,0.19444444444444445
3028,玛丽莲梦露Shirley,Magic巴特罗之家～ L玛丽莲梦露Shirley的秒拍视频 ​,2018年04月06日 22:48,评论 , 2,,2018,04,06,22:48,201804,143,0.23076923076923078
3030,于青瞳,拿破仑像兰布拉大道 巴特罗之家Meiss❤️ 2西班牙·巴塞罗那 ​,2018年04月06日 18:00,评论 , ,西班牙·巴塞罗那,2018,04,06,18:00,201804,144,0.2222222222222222
3031,巴特罗之家,🌸 高迪师法自然，巴特罗之家的每个小细节都仿佛有生命似的。快來跟春天说声嗨！#巴特罗之家##春天##门把##现代主义建筑# @地中海灵感加泰罗尼亚 @建筑学教师万谦 @建筑生人 @带着微博去旅行 L巴特罗之家的秒拍视频 ​,2018年04月06日 15:32,评论 1, 4,,2018,04,06,15:32,201804,145,0.12213740458015267
3032,吃土贝吉塔君,🇪🇸巴塞罗那跪服于高迪的魔幻世界（圣家堂太震撼了！手机根本拍不出那种美！波盖利亚市场简直是水果海鲜爱好者的天堂ps. 算是一次圣地巡礼吧嘻嘻嘻～巴特罗之家 奎尔公园 巴塞罗那大教堂 米拉之家 格拉西亚大道 打卡成功！ 2西班牙·巴塞罗那 ​,2018年04月06日 01:40,评论 , 4,西班牙·巴塞罗那,2018,04,06,01:40,201804,146,0.08571428571428572
3033,哺哺猪仔山,想起巴塞罗那的一切还是有点惊魂不定，比起圣家堂和巴特罗之家那些著名的高迪作品，我更爱的是街道两旁房屋的阳台，和傍晚时分手拿香烟和酒杯站在阳台赤裸着上半身的年轻男孩，后面在看《消失的客人》的时候更是觉得这是一座让人回味无穷的城市，要感激请我看电影的那位，是他让我对我巴塞罗那好感倍增,2018年04月05日 20:00,评论 , 2,,2018,04,05,20:00,201804,147,0.1125
3034,UN-PJJ,真舍不得离开巴塞罗那这一个充满热情与艺术气息的城市真的感谢：大艺术家：安东尼·高迪因为他让我感受到 巴特罗之家：原来普通的出租楼 也能像海洋世界一样 波光粼粼让我感受到 原来教堂可以呈现不一样的风情圣家堂完全颠覆了我对教堂一贯的看法其内部的支柱和五彩窗户 完美的将晨曦 午后阳光 夕阳 从不同角度透射到教堂内巴塞罗那的生活 跟两广的很像大部分餐厅都会营业到凌晨所以 像我们这种习惯性吃夜宵的盆友简直是福音！！ 2西班牙·巴塞罗那 收起全文d,2018年04月05日 20:00,评论 4, 7,西班牙·巴塞罗那,2018,04,05,20:00,201804,148,0.08333333333333333
3035,巴特罗之家,#CBStore#💐 春天到了，巴特罗之家懂得如何迎接春天的到来。你喜欢花吗？何不把鲜花插在这个马赛克玻璃花瓶里来装饰客厅，增添些许生活情趣？哪里买 O网页链接 #巴特罗之家##马赛克##花瓶##CBStore# ​,2018年04月05日 06:15,评论 , 1,,2018,04,05,06:15,201804,149,0.125
3037,鲁信邮轮招聘,跟着邮轮去旅行巴塞罗那（西班牙）之【巴特罗之家】（外观）这栋楼是鬼才建筑师安东•尼高迪于成熟期的代表之作。 ​,2018年04月04日 11:01,评论 , ,,2018,04,04,11:01,201804,151,0.18666666666666668
3038,贤钰宝宝,圣家堂—巴特罗之家—米拉之家晚安💤 2西班牙·巴塞罗那 ​,2018年04月04日 06:04,评论 , 5,西班牙·巴塞罗那,2018,04,04,06:04,201804,152,0.24489795918367346
3040,gwl916,【第四天】蒙彼利埃 ➡️ 巴塞罗那奎尔公园➕米拉之家➕巴特罗之家▶️Park Güell 古埃尔公园🏃🏻‍♂️🏃🏻‍♀️     高迪七大作品之一  曾经是高级住宅区▶️米拉之家     高迪设计的最后一个私人住宅▶️巴特罗之家     直线是属于人类 而曲线属于上帝 明天继续欣赏高迪的作品 2西班牙·巴塞罗那 收起全文d,2018年04月04日 04:12,评论 1, 6,西班牙·巴塞罗那,2018,04,04,04:12,201804,154,0.07692307692307693
3041,克拉拉大宝宝的花花世界,D6：from 撒拉特萨-蒙特萨拉特山-巴塞罗那，米拉之家（外）-巴特罗之家-地中海（海鲜餐）。hello，巴塞罗那～ 2西班牙·巴塞罗那 ​,2018年04月04日 03:14,评论 1, 2,西班牙·巴塞罗那,2018,04,04,03:14,201804,155,0.17582417582417584
3043,珠zoe,这次的巴塞罗那可谓是几经波折 虽然有少许遗憾但是过程还是很愉快的。最后推荐我们住的62号酒店，地理位置就跟巴黎的香街一样， 这条大街上各大奢侈品牌云集， 最重要的是地铁跟taxi还有公交站都在酒店门口。还有米拉之家在右手大概200多米处，巴特罗之家就在斜对面，左手拐个弯往前50米就有家价格实惠 味道又好的中餐。ps：攻略没做好 最后兜兜转转发现大部分景点都在酒店周围 做地铁3到6站就能到 2法国·巴黎 收起全文d,2018年04月03日 23:56,评论 , ,法国·巴黎,2018,04,03,23:56,201804,157,0.08771929824561403
3047,浮止_一条咸芋,巴塞罗那……没想象中那么美。高迪的建筑挺独特的，但作为一个大老粗感觉有一点点失望，可能是期望值太高了吧orz。巴特罗之家还是很可爱很梦幻的，圣家堂风格也是简洁又美丽…… ​,2018年04月02日 20:09,评论 , 1,,2018,04,02,20:09,201804,160,0.1509433962264151
3050,每天被假号冒充的李大蕊,拥挤到模糊的巴特罗之家 我真的不知道怎么拍出它的美 2西班牙·巴特罗之家 ​,2018年04月02日 16:20,评论 , 2,西班牙·巴特罗之家,2018,04,02,16:20,201804,163,0.20689655172413793
3051,蔬菜吱吱,挑选此行最喜欢的照片：马德里皇宫无尽的走廊侧门旁边做作的我巴特罗之家柔美线条和人骨柱的反差结合古埃尔公园 喜欢的复古色调巴塞罗那的椰树蓝天圣米格尔市场的水果和腌菜里斯本老旧却依旧活力的电车某人想要的各式老爷相机以及最后跳蚤市场淘到的珠珠耳夹 ​,2018年04月02日 01:31,评论 8, 11,,2018,04,02,01:31,201804,164,0.08450704225352113
3052,庄丹妮呀,巴塞罗那第二天：复活节哪儿哪儿都不开门  还走断腿。圣家罗大教堂人比巴特罗之家还多，4号才有票。西班牙阳光真是超级好，暖洋洋，只想躺下好好享受日光浴🌞。走了超级久才发现星爸爸，很久没有宠爱它了❤️  林子：“宝贝”我：“啊？”  傻笑。#旅行日记##巴塞罗那# 2西班牙·巴塞罗那 ​,2018年04月02日 00:31,评论 , ,西班牙·巴塞罗那,2018,04,02,00:31,201804,165,0.08641975308641975
3053,贱贱的Andres,在巴萨旅游的小伙伴们，如果有时间非常推荐参观巴特罗之家旁边的阿玛特耶之家完全不同的风格，房子里全部的设备都按照居住者的方式摆放。最后还可以品尝当年主人创立的巧克力品牌。我在这里实习了半年，没太多游客比起巴特罗的喧闹，其实只是这家不太会宣传，真的很有特色，巴塞罗那真的不只是有高迪！,2018年04月01日 22:34,评论 1, 2,,2018,04,01,22:34,201804,166,0.1
3054,塔塔Rita-H,高迪是巴塞最有名的一张名片，无数建筑爱好者为了他的作品慕名来到这座城市。如果walden 7是直线的游戏，那高迪的建筑就是曲线的天堂。他结合自然的变化和人体工学建造了圣家堂和巴特罗之家，置身在水纹玻璃中仿佛藏在鱼腹里，巴塞罗那用永不竣工的建筑来纪念高迪永远未完的传奇。 2西班牙·Sagrada Familia ​,2018年04月01日 20:56,评论 2, 2,西班牙·Sagrada Familia,2018,04,01,20:56,201804,167,0.11299435028248588
3056,苏爷在重庆,#巴塞罗纳# 晚上九点才消失的阳光让整个城市储蓄了很多暖意 #米拉之家#高迪前卫的风格 与自然极度融合的设计 细节决定成败 让整栋建筑都充满了灵气 放佛置身于屋内的任何角落都不会觉得格格不入 甚至一个随意的窗落 都是一副定格的西班牙油画 很美#巴特罗之家#海洋的世界 光与美学的合理衔接 用动态的眼光处理了屋内每一处采光 我喜欢高迪对于曲线的应用 有一种无心插柳柳成荫的偶遇感 放佛曲面与曲面在这一刻的融合 就是刚刚好 很美我总是很好奇 在二十世纪初一切都才萌芽的巴塞罗纳 有钱人的世界会是怎样 今天我明白了 大概就是为所欲为吧🤷‍♀️ 2西班牙·巴塞罗那 收起全文d,2018年04月01日 06:54,评论 1, 2,西班牙·巴塞罗那,2018,04,01,06:54,201804,168,0.05921052631578947
3057,linlizi,巴塞罗那的巴特罗之家，我觉得这些彩色的砖是我现在一想到当时去参观的情景是留给我最深的印象，真心美 ​,2018年04月01日 06:00,评论 , ,,2018,04,01,06:00,201804,169,0.17142857142857143
3058,划水咸鱼酱,DAY 2 我的摄影和审美真的配不上巴特罗之家23年第一次见到碧蓝的大海和沙滩太令人激动今天的晚饭真是好吃到刷新我对美食的认知焦糖羊奶酪配蜂蜜烤茄子这种鬼畜的搭配怎么会有这么和谐的口感得出结论巴塞罗那真是一个肥仔快乐城市 ​,2018年04月01日 05:27,评论 5, 8,,2018,04,01,05:27,201804,170,0.10606060606060606
5391,扬州众基体育,好酷！//@浮生记书店: 接上一条，给大家看看巴特罗之家的灯光秀。,2018年04月26日 03:11,评论 , ,,2018,04,26,03:11,201804,172,0.7547169811320755
5396,鼓楼独戍,//@浮生记书店:接上一条，给大家看看巴特罗之家的灯光秀。,2018年04月26日 03:11,评论 , ,,2018,04,26,03:11,201804,173,0.8163265306122449
2528,HaiyeeElysees,太棒了！//@西班牙国家旅游局:#5•18世界博物馆日# 百度百科博物馆计划包括西班牙的普拉多、提森、圣家堂和巴特罗之家。,2018年05月18日 16:45,评论 , ,,2018,05,18,16:45,201805,57,0.030226700251889168
2689,北京明择国际旅行社,西班牙巴塞罗那，有太多值得去慢慢品味的地方，圣家堂、巴特罗之家、米拉之家、古埃尔公园、巴塞罗那西班牙广场、诺坎普球场……来一场说走就走的自由行吧~了解线路，请点击：O网页链接喜欢点赞哦~ #西班牙自由行##巴塞罗那旅行# L北京明择国际旅行社的秒拍视频 ​,2018年05月31日 17:45,评论 1, ,,2018,05,31,17:45,201805,2,0.07327586206896551
2690,七号丿街的鹿灯,【高迪的骨头房子】童话世界般的巴特罗之家位于西班牙巴塞罗那市，以造型怪异而闻名于世，建筑设计历史上经典之一。真的很适#中卫美食#合拍下来做明信片呢~ ​,2018年05月31日 17:17,评论 , ,,2018,05,31,17:17,201805,126,0.05339805825242718
2691,巴特罗之家,🍉已经开始有夏天的味道喽！用我们的盘子来品尝当季水果感觉是不是更高大上了？ 😋 这里买 O网页链接#巴特罗之家##纪念品##盘子# ​,2018年05月31日 15:29,评论 , 1,,2018,05,31,15:29,201805,4,0.04466501240694789
2692,Rainyyuxuan,巴特罗之家内部图 2西班牙·巴塞罗那 ​,2018年05月31日 15:01,评论 , ,西班牙·巴塞罗那,2018,05,31,15:01,201805,5,0.0898876404494382
2693,暴躁的小狐狸_,巴特罗之家对面的药妆店里卖的颈纹霜目前是我见到最便宜的，7.2欧不限购，果不其然今天断货了之前见过9.5欧和7.5欧，还看到一家中国人自己开的免税店卖10欧 2西班牙·格拉西亚大道 ​,2018年05月31日 14:03,评论 2, ,西班牙·格拉西亚大道,2018,05,31,14:03,201805,6,0.0794392523364486
2694,徐鸿滨,Day6:巴塞罗那绝对是一座艺术之城，从巴特罗之家，米拉之家到圣家堂，不断的让人震撼，感叹高迪的艺术灵感，带给这座城市无形的力量。不看高迪的建筑，不叫到过巴塞罗那。看过高迪的建筑，很少有人不为他的设计而惊叹。巴塞罗那，高迪之城，米拉之家，就是这么一个让人忍不住惊叹的地方！ ​ 2西班牙·巴塞罗那 收起全文d,2018年05月31日 06:43,评论 , 1,西班牙·巴塞罗那,2018,05,31,06:43,201805,7,0.17142857142857143
2695,孙小蔷-,巴塞打卡👋🏻圣家族大教堂 米拉之家 巴特罗之家 诺坎普 纪念碑谷 以及打卡人生第一次误飞机🙄 希望别有下次了最后一张是打折村遇见的狗子 2西班牙·巴塞罗那 ​,2018年05月31日 01:21,评论 2, 15,西班牙·巴塞罗那,2018,05,31,01:21,201805,8,0.13975903614457832
2696,正号不正经,抛开足球上的纷争，巴塞罗那绝对是一座艺术之城，从巴特罗之家，米拉之家到圣家堂，不断的让人震撼，感叹高迪的艺术灵感，带给这座城市无形的力量，手机没有太多照片，即使有也无法表现出那种让人头皮发麻的感觉~但愿高迪去世100周年时候再来圣家堂重新体验大作~ ​,2018年05月31日 00:23,评论 , 3,,2018,05,31,00:23,201805,9,0.08658008658008658
2697,西藏5100官方微博,#巴塞罗那 #是一座由高迪的建筑托起的艺术之城，荒诞怪异的米拉之家、独一无二的圣家堂、色彩缤纷的巴特罗之家、闪闪生辉的古埃尔公园……大街小巷都有这位“鬼才”设计师留下的痕迹。 ​,2018年05月30日 11:48,评论 , 2,,2018,05,30,11:48,201805,10,0.09411764705882353
2699,Mookyan,#Muen的旅行分享# /El tercer día de viaje de Barcelona/米拉之家/ Casa Milà巴特罗之家/ Casa Batlló手机照片里的建筑终于变成眼前的实物高迪真的是艺术的天才 更喜欢五彩斑斓的巴特罗之家今天的天很蓝 照出来的照片很好看@环球西班牙语资讯  @西班牙国家旅游局  #Muen的摄影分享# 设备/ Fujifilm X-E2  后期/ VSCO@微单影像  @玩转微单  @富士数码影像世界  #巴塞罗那旅游##西班牙旅游# 米拉之家门票22€ 需要预约时间巴特罗之家门票7.5€ 进出时间随意(以上均是青年票 含炫酷的语音解说) 2西班牙·巴塞罗那 收起全文d,2018年05月30日 00:41,评论 , 6,西班牙·巴塞罗那,2018,05,30,00:41,201805,12,0.12403100775193798
2700,西北虎的游走,高迪的建筑艺术，米拉之家和巴特罗之家，有趣，值得细细品味 ​,2018年05月29日 04:08,评论 , ,,2018,05,29,04:08,201805,13,0.07650273224043716
2701,穿花边裙,哈哈，赶去的，完美。巴特罗之家 2西班牙·巴塞罗那 ​,2018年05月29日 00:52,评论 1, 1,西班牙·巴塞罗那,2018,05,29,00:52,201805,14,0.0881542699724518
2702,齐齐top,@爱国者电子  @ACG动漫君  @巴特罗之家,2018年05月26日 11:00,评论 , ,,2018,05,26,11:00,201805,15,0.027855153203342618
2705,看得见风景的房间11,摩西葡之旅D12-西班牙 巴塞罗那-米拉之家-巴特罗之家-圣家族大教堂-奎尔公园 L看得见风景的房间11的秒拍视频 ​,2018年05月28日 06:51,评论 , ,,2018,05,28,06:51,201805,17,0.09113924050632911
2706,aoao必须早点睡啊啊啊啊啊,"走走停停，这些年也看了不少大师的建筑，期间很多让我印象最深刻的建筑带最多给我的感受就是震撼与佩服了，直到今天亲身去看了高迪的米拉之家与巴特罗之家，看着看着，走着走着，当我觉得眼眶湿热的时候，我才发现第一次因为建筑而我真的想要流泪了。泪水里面参杂着太多复杂的情感-敬畏，惊讶，佩服，感动，遗憾......以前各种建筑历史里面早就出现过高迪建筑的图片，看过只觉得精怪诡谲，充满趣味，而当今天置身其中，我才真正感受到来自天才的鬼斧神工，领略高迪的每一处细节的思考与把握，即使一百年后的今天都要用最尖端的航空航天技巧而演绎出来的参数化模型技术,一百年前，高迪仅凭他的头脑与直觉，就在脑海中建立起了复杂的数学模型。一百年后要靠计算机切割才能继续建造异形的圣家族教堂，一百年前高迪可以仅凭自己的草图，在施工图都没有的情况下建成那一件件令人叹为观止的作品。建筑师这个名号我觉得实在有些配不上他。 2西班牙·巴塞罗那 收起全文d",2018年05月28日 05:38,评论 , 9,西班牙·巴塞罗那,2018,05,28,05:38,201805,18,0.10242587601078167
