,USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION,YEAR,MONTH,DAY,TIME,YEARMONTH,Flag,temp
5761,暖暖_是只猫,D6:到达巴塞罗那。古埃尔公园、巴塞罗那大教堂、加泰罗尼亚音乐厅。教堂门口跳蚤市场淘了两个小古董，称信件重量的秤和象牙望远镜。 2西班牙·巴塞罗那 ​,2018年06月18日 18:58,评论 4, ,西班牙·巴塞罗那,2018,06,18,18:58,201806,16,0.22972972972972974
5765,Bonaldinho,从古埃尔公园俯瞰整个巴塞罗那 ​,2018年06月18日 14:00,评论 , 3,,2018,06,18,14:00,201806,17,0.1348314606741573
5767,wangbeili1084118912,欧洲有这样一个国家，它热情而奔放、激情而勇敢、古老又前卫。热力四射的弗拉明戈舞、动听的《马德里不思议》、造诣极高的高迪建筑、回味无穷的美食、热情的人民、以及永远积极向上的生活态度，是人们对西班牙的印象标签。西班牙拥有超过8000公里的海岸线（拥有的蓝旗海滩数量位居世界第一）。曾有媒体评价西班牙：“这是一个靠售卖阳光和海滩，就可以养活一半民众的国度。”西班牙是世界上唯一一个把斗牛当做一项运动的国家。西班牙的国粹除了斗牛，还有带着灵魂之美的弗朗明戈，如果你有一颗流浪的心，才能真正理解这样的歌舞。它是全球游客满意度最高的国家之一，据统计，82%的游客游览西班牙后会故地重游。 这个活在当下的国家，无论是午夜时分挤在热闹大街上享乐的西班牙人潮中，还是感受到佛朗明哥舞者带来的心灵触动时，你都会深切地感受到：是的，这很西班牙。去西班牙这么玩，才是正确的打开方式！一、感受高迪建筑带来的震撼巴塞罗那有欧洲之花美誉，但当地人更乐意称它为高迪之城，伟大的疯狂建筑家高迪把他的作品和艺术精神贯穿于巴塞罗那的血液之中。来巴塞罗那，一定不要错过圣家堂、巴特罗之家、米拉之家、古埃尔公园、古埃尔宫……带你领略只属于高迪的独特世界。高迪终生未娶，除了建筑，他似乎没有任何的爱好和需求。在高迪为巴塞罗那留下的18件建筑杰作中，有17件被列入国家级文物，有3项被教科文组织列入世界级文化遗产。二、沉浸在西班牙美食中不能自拔TapasTapas是西班牙的一种传统小吃，在西班牙饮食中占有重要的位置，可做每餐前的开胃小菜或是两个正餐之间的点心。据说早年间酒家卖酒时，为了遮挡蚊蝇，要在酒杯上盖个盖子，后来为了招揽客人，便在盖子上放些小食以供客人下酒，久而久之，便发展成今天的Tapas。西班牙海鲜饭十个来西班牙的游客，有九个会说“我还没吃够”，还有一个大概是因为撑得说不出话，而作为国饭的西班牙海鲜饭，是每个游客必尝的美食之一。这种饭最基础是米、橄榄油和番红花，配料丰富多样，香肠、鸡、鸭、四季豆、小龙虾、贻贝、洋葱、豌豆、灯笼椒、虾、鱿鱼、大蒜都可成为此饭的配料。伊比利亚的火腿与中国金华火腿、意大利帕玛火腿并称世界三大名腿的西班牙伊比利火腿，有火腿中的“劳斯莱斯”之称，因其饲养精细和数量稀少而弥显珍贵。吃上一片，口颊留香。慢慢咀嚼。淡淡的盐味之后，肉香绵长，挥之不去。三、看一场极富感染力的弗拉明戈弗拉明戈舞（Flamenco Dance），作为当今世界最富感染力的流行舞种，是吉普赛文化和西班牙的安达卢西亚民间文化的结合。它不仅是歌、舞和吉他音乐的完美融合，也代表着吉普赛人（生活在西班牙南部）的狂热、豪放和不受拘束。四、感受小城风光托莱多繁荣的古罗马街道整个城市就是西班牙历史的见证，这里的每一处古迹都在向人们讲述着一段辉煌的过去，这就是托莱多被称为世界文化遗产的魅力所在。被誉为“地中海西岸的一颗明珠”的瓦伦西亚，东濒大海，背靠广阔的平原，四季常青，气候宜人。 收起全文d,2018年06月18日 07:04,评论 , ,,2018,06,18,07:04,201806,18,0.024596464258262875
5771,我走以后你吃好,Park Guell古埃尔公园，高迪于1900年至1914年之间设计建造的，各种抽象图案由五彩缤纷鲜艳的瓷砖拼接渲染，组成建筑物的立面，曲线都感觉是童话世界里的。 ​ 2西班牙·Park Güell ​,2018年06月17日 23:24,评论 , ,西班牙·Park Güell,2018,06,17,23:24,201806,20,0.1839080459770115
5772,汤不静,"#TravelwizElaine#西班牙旅游#古埃尔公园##圣十字圣保罗医院# 高迪系列✨古埃尔公园Loc: Carrer d'Olot, s/n, 08024 Barcelona高迪设计的一处可以俯瞰巴塞罗那全景的地方，最有名的就是公园里蜥蜴型的观景台，上面人山人海，争先排队拍照打卡。粉红💕圣十字圣保罗医院Loc: Sant Antoni Maria Claret, 167, 08025 Barcelona世界上最美的医院之一，由砖红色马赛克装饰的小楼组成，穿梭其中，细细品味穹顶和彩色玻璃窗。 2西班牙·巴塞罗那 收起全文d",2018年06月17日 21:21,评论 3, 13,西班牙·巴塞罗那,2018,06,17,21:21,201806,21,0.07647058823529412
5775,Farrrrida-熊,古埃尔公园~到处都像拍大片美凌格都禁不住爱上了这里 2西班牙·巴塞罗那 ​,2018年06月16日 23:11,评论 3, 12,西班牙·巴塞罗那,2018,06,16,23:11,201806,22,0.23636363636363636
5777,何事秋风悲画扇333333,终于写到巴塞罗那了。九张图根本无法描绘巴塞罗那的奇妙。关注西班牙实属偶然，一次乘坐航班随手翻阅旅游杂志，被童话世界般的古埃尔公园惊到。现实世界里，褪去了滤镜的古埃尔公园依然惊艳。除了人头攒动不好拍照外，感觉没缺点。公园由公寓改建而来，兼顾美观与功能，比如说s型长椅能容纳更多的游客，靠背处彩色瓷片带有魔幻之感，而标志性的变色龙喷泉具有排水功能。登高远眺，在夕阳的余晖里感受地中海的海风，看着金色光辉在建筑群一层层褪去，一直褪到蔚蓝海平面，忽然觉得能看看不同的世界真的挺好。 收起全文d,2018年06月16日 20:25,评论 , 2,,2018,06,16,20:25,201806,23,0.05714285714285714
5784,Yolanda__o,圣家堂 米拉之家 巴特略之家古埃尔公园⛲️超喜欢！！安东尼高迪的建筑🏠了解完毕 我超喜欢这种马赛克 现代主义有十分玩味的设计的！！圣家堂简直震撼！！当天居然不能进预约了明天  2西班牙·巴塞罗那 ​,2018年06月16日 03:21,评论 , 3,西班牙·巴塞罗那,2018,06,16,03:21,201806,24,0.18604651162790697
5785,我得改一个别人找不到的名字,巴塞罗那 古埃尔公园不完全瓷砖图鉴 ​,2018年06月15日 22:16,评论 2, 11,,2018,06,15,22:16,201806,25,0.15217391304347827
5817,lamb_of_god丶,2018.06.12 由于累到不行坚持不肯起床的我完全没按行程走的迟到近一个小时下午2点多终于到了古埃尔公园. 本人完全被一位名叫“安东尼奥•高迪”的人所折服!!!!!!!!!!直接上图，精选的9张图片上只是冰山一角但极其重要的细节展示(p.s 尽管本人被太阳晒成了另一个人种，但依旧静静地用心去感受所有) 2西班牙·古埃尔公园 收起全文d,2018年06月13日 17:56,评论 , 2,西班牙·古埃尔公园,2018,06,13,17:56,201806,29,0.14814814814814814
5819,用户6133821368,西葡旅游之九——神奇的高迪！参观米拉之家！圣家族大教堂！古埃尔公园         到达巴塞罗那，我们自费参观了世界上最伟大的建筑师高迪的作品——米拉之家。这个建于100多年前的高迪设计的最后一个私人住宅，也是最有独创性的建筑。它是巴塞罗那市的地标之一，流线的外墙和扭曲的铁质阳台栏杆远望过去好似沿石壁而建，既古朴又抽象。米拉之家的拱顶呈现抛物线或悬链线的形状，整栋建筑外形呈波浪形。米拉之家我感觉最精彩的就是屋顶的设计啦，屋顶高低错落，屋顶上那些奇形怪状的烟囱和通风管道让人目不暇接，仿佛进入了外星人的世界，拟人化的造型，外星人的模样，真的是常人无法想象的有些怪诞、有些离奇的屋顶奇观。该建筑无一处是直角，，这也是高迪作品的最大特色，高迪认为：直线属于人类，而曲线属于上帝！         圣家族大教堂也是高迪的代表性作品，看到圣家族大教堂的那一刻真的让人感觉很震撼，进入教堂，满目光与色的交相辉映让人除了惊叹还是惊叹！教堂內整个设计完全没有直线和平面，而是以、螺旋、锥形、双曲线、抛物线各种变化组合成充满韵律动感的神圣建筑。圣家族大教堂外墙雕刻讲诉了耶稣诞生到受难的故事，让人看好很想了解圣经故事。圣家族大教堂至今仍未完工，它应该是高迪给人类留下的悬念吧！         高迪设计的《古埃尔公园》，是西班牙富商桂尔先生出资请高迪设计的，其中最著名的是巴塞罗那市的标志——蜥蜴！公园所有建筑造型大胆奇异，色彩丰富，构思巧妙，各种色彩斑斓的瓷砖在墙的周围，整个公园依山就势展开布局，可以说是一个惊世之作。其实，这个公园还是挺小巧玲珑的！好像时间的关系，我们只看了公园的一部分！         高迪——不可思议的世界建筑大师！ 2成都·少陵路 收起全文d,2018年06月13日 15:51,评论 , ,成都·少陵路,2018,06,13,15:51,201806,30,0.0199501246882793
5822,包子脸uu,在西班牙的街头竟然吃到了Goji berry ice cream 大概也算是黑暗料理之一吧吞拿鱼饼上的咸泡泡好好吃 & 古埃尔公园标志性的马赛克🎗️ 2西班牙·Barcelona ​,2018年06月13日 12:44,评论 , 4,西班牙·Barcelona,2018,06,13,12:44,201806,32,0.18292682926829268
5836,YL社长,# Happy Holiday in Barcelona D2+D3#九张图不够发，因为真的哪里好漂亮[皱眉]#圣家堂#值得所有教堂学习的灯光系统#巴特略公寓#蓝花瓷砖真的很像浴室#米拉之家#羡慕可以在家里露台玩捉迷藏的人#古埃尔公园#一个早上买票告诉我下午5点才能入场的神奇地方#魔幻喷泉#仅次于迪士尼烟花秀的存在# Gaodim#又一网红餐厅，好吃且贵这次出来玩因为是临时起意，所以只能请一天假加上周末凑了三天，真的不太够玩。没有攻略，没有探店，时间很赶，遗憾的地方挺多。其实我觉得巴塞最吸引我的地方就是路边不经意看到的房子和跟国内相似的生活节奏。如果有机会，希望下次不会再是个短暂的游客[胜利] 收起全文d,2018年06月11日 14:32,评论 3, 7,,2018,06,11,14:32,201806,33,0.07387862796833773
5846,鹿小狸哈哈,2西班牙·古埃尔公园，初中知道的神奇的古埃尔公园，终于来到这里 2西班牙·古埃尔公园 ​,2018年06月10日 20:06,评论 , 1,西班牙·古埃尔公园西班牙·古埃尔公园,2018,06,10,20:06,201806,34,0.27350427350427353
5864,城镇化策划师罗华,马德里，参观安东尼奥·高迪的作品，西班牙建筑师，塑性建筑流派的代表人物，属于现代主义建筑风格。设计过很多作品，主要有古埃尔公园、米拉公寓、巴特罗公寓、圣家族教堂等。高迪一生的作品中，有17项被西班牙列为国家级文物，7项被联合国科教文组织列为世界文化遗产。 O欧洲旅游，首站选哪里？ ​,2018年06月09日 06:27,评论 1, ,,2018,06,09,06:27,201806,35,0.10232558139534884
5866,Jolie芥芥,Day8 圣家堂真的太震撼了，目前我见过最美的教堂，不得不说高迪的建筑太牛了。下午去扫货，放弃了古埃尔公园没看，浪费了门票[捂脸]欧洲的文艺复兴，这趟旅程果然见识了。[愉快] 2西班牙·巴塞罗那 ​,2018年06月09日 05:24,评论 , 1,西班牙·巴塞罗那,2018,06,09,05:24,201806,38,0.20930232558139536
5867,大连ZZ侠,【ZZ看景】2018.6.9西班牙的古埃尔公园，建于1910-1914年，公园内随处可见自然主义手法的运用，如同童话王国。如入口正面的排柱和拱门，石头和彩色马赛克的装饰，特别是碎瓷拼贴法装饰的蛇形长椅、百柱大厅的天花板和主台阶上的彩色蜥蜴。1984年入选世界文化遗产。 ​,2018年06月09日 05:20,评论 , 1,,2018,06,09,05:20,201806,37,0.0861244019138756
5893,小刘刘Wendyyy,米拉之家-巴特罗之家-圣家堂教堂-古埃尔公园巴塞罗那zen滴随手拍就好美！高迪真的是上帝派到人间的创造家 2西班牙·巴塞罗那 ​,2018年06月06日 07:04,评论 1, 4,西班牙·巴塞罗那,2018,06,06,07:04,201806,39,0.1897810218978102
5895,Ouou_2020,我点评了2西班牙·古埃尔公园： 2西班牙·古埃尔公园 ​,2018年06月06日 04:23,评论 , ,西班牙·古埃尔公园西班牙·古埃尔公园,2018,06,06,04:23,201806,40,0.27722772277227725
5900,小游私旅,坐落在巴塞罗那佩拉达山上的古埃尔公园，是高迪设计的一个世外桃源。它以独具一格的环境艺术，被联合国教科文组织认定为世界文化遗产。 ​,2018年06月05日 09:16,评论 , ,,2018,06,05,09:16,201806,41,0.11594202898550725
5905,一只溜達雞,昨天圣家族大教堂内部和古埃尔公园。 2西班牙·巴塞罗那 ​,2018年06月04日 17:10,评论 , 2,西班牙·巴塞罗那,2018,06,04,17:10,201806,42,0.23529411764705882
5910,沙鸥依依,#沙鸥掠影#之高迪的圣家堂。～硬扎一点，结实一点，方配活到脚踩的土地上的。才能看到上帝看进来的眼睛的这些光芒。注：～安东尼奥·高迪，西班牙建筑师，塑性建筑流派的代表人物，属于现代主义建筑风格。设计过很多作品，主要有古埃尔公园、米拉公寓、巴特罗公寓、圣家族教堂等。高迪一生的作品中，有17项被西班牙列为国家级文物，7项被联合国科教文组织列为世界文化遗产。  ～圣家族教堂O网页链接 收起全文d,2018年06月04日 05:16,评论 , 1,,2018,06,04,05:16,201806,43,0.06716417910447761
5911,璎珞Soma,古埃尔公园的瓷贴样式更多，美貌极了拍不全很焦虑下雨天效果差好远！这个公园对鸽子可以说非常宜居了 ​,2018年06月04日 01:41,评论 1, 3,,2018,06,04,01:41,201806,44,0.13114754098360656
5913,隐姓埋名的鱼,从圣家堂出来，太阳依然耀眼，看着天色尚早，决定去古埃尔公园看日落。从地铁出来，没想到长长的一段路全是上坡。静静的居民区特别美好，最后太陡的地方有几段电梯，简直太贴心了。到了公园手机没电了，拍了几张夕阳中城市远景，最显眼的还是圣家堂。索性收起手机，坐在长椅上静静欣赏。暴走了一天也实在太累了，从网上找了一家评价很高的餐厅，又返回到圣家堂附近。 收起全文d,2018年06月03日 21:55,评论 , 1,,2018,06,03,21:55,201806,45,0.07228915662650602
5923,是花花h_,"Day133洗完澡躺在宾馆床上 美滋滋 朋友们在看恐怖片儿 胆小的我仍旧不敢看 明天要打卡巴塞罗那的 巴特罗之家 和米拉之家 还有网红医院！！哈哈哈哈圣家堂大教堂是我见过最美的教堂了！一直都觉得欧洲的教堂都长一个样 直到今天见到圣家堂 才叫开了眼界哦 照片根本拍不出来它的壮观  迄今为止它仍在被修建。圣家堂大教堂也叫赎罪堂，始建于1882年，是西班牙久负盛名的观光胜地和地标。
教堂共设有三座宏伟的立面：诞生、受难和荣耀，每一面都有四座支撑塔楼，远看像百孔千疮的蚁穴。圣家堂经历了100多年的建造至今仍尚未完工，是世界上唯一一座还未完工就被列为世界遗产的建筑物。
总之就是 雄伟！壮观！ 高迪真的是牛逼！相比之下古埃尔公园就没那么有意思 除了逛景点 今天还看了一直在电视上才能看到的 Flamenco ！现场体验感太棒了！舞蹈演员的脚跳得那叫一个快啊 2西班牙·巴塞罗那 收起全文d",2018年06月02日 06:07,评论 10, 3,西班牙·巴塞罗那,2018,06,02,06:07,201806,46,0.09462365591397849
5924,Cxx97,"📍Barcelona & Madrid      巴萨罗那&马德里巴萨罗那的南部城市Sitges真的是超级美丽，沿海，城堡，教堂，很多标准的西班牙的小巷。第一天误打误撞进了gay bar但是每个人都很nice。Barcelona city最著名的就是Gaudí的建筑了。Sagrada Familia church, 古埃尔公园，米拉之家，巴特罗公寓都去了，一直在听讲解，都忘记拍照😂高迪说直线是属于人类的，曲线是属于上帝的。 我也就当在上帝视角参观了巴萨罗那城市了吧。马德里真的很美，路上的小哥哥要比巴萨帅很多哈哈哈， 皇宫很美， 去了伯纳乌球场，在event room吃了饭。虽然不是皇马的球迷，但是看到不同皮肤的人穿了皇马的队服，就觉得足球可以拉近人心。和小伙伴的旅游累并快乐着。 回法兰克福就像回到家啦。 路上遇到德国也会自己蹩脚的德语和他们说话哈哈哈。今下来我要写20页的essay 啦学习愉快！ 2西班牙 收起全文d",2018年06月02日 05:42,评论 5, 6,西班牙,2018,06,02,05:42,201806,47,0.06981519507186858
6390,雪山茶癫,没有买到圣家族教堂的门票，只好来到高迪的另一杰作一一奎尔公园，人不多，山坡开满了稀有的克莱因蓝彼岸花，游道下层廊柱像巨龙的脊骨盘踞，紫藤缠绕在柱子上，傍晚七点半，夕阳穿过孔隙照金了斜柱，讨生活的流浪歌手在此唱着非常好听而清亮的歌曲，买了一张他的CD，为我们两人唱了三首歌，一杯清茶，完美了巴塞罗纳之旅。 收起全文d,2018年06月28日 10:03,评论 , ,,2018,06,28,10:03,201806,48,0.06956521739130435
6403,DingQY,发表了博文《西葡行走散记之十七：奎尔公园》文章来源：丁琦娅随笔奎尔公园（ParkGuell），由欧塞比.奎尔（EusebiGuell）先生投资，故名。始建于1900年。此时，巴塞罗那已经是超过50万人O西葡行走散记之十七：奎尔公园 ​,2018年06月26日 23:51,评论 , ,,2018,06,26,23:51,201806,49,0.15789473684210525
6404,蒋昕辰,热情如火的巴塞罗那让我认识了安东尼奥高迪一个建筑天才，他说：“曲线属于上帝的，直线属于人”他的建筑多以曲线构成，充满想象力 包括米拉之家（9图）巴特罗之家圣家堂，奎尔公园但我的照相技术拍不出他建筑的美感于是剩下的…都是吃的 2西班牙·巴塞罗那 ​,2018年06月26日 12:27,评论 8, 7,西班牙·巴塞罗那,2018,06,26,12:27,201806,50,0.16326530612244897
6408,Song_Y_F,#奎尔公园 #高迪 O网页链接 ​,2018年06月23日 16:15,评论 , ,,2018,06,23,16:15,201806,51,0.13333333333333333
6409,zjisabel,2018年6月15～17；22～23 西班牙巴塞罗那 游览了诺坎普球场 我球哥梅西家的店 圣家堂 奎尔公园 米拉之家等下一次希望能在诺坎普看一场球赛（公交十次票挺好用的 就是只能在城市里用 机场这边用不了） 2西班牙·Barcelona ​,2018年06月23日 15:46,评论 , 1,西班牙·Barcelona,2018,06,23,15:46,201806,52,0.19689119170984457
6410,矜持的小乖兔,有人说:全世界的人都向往巴黎，巴黎人向往去巴塞罗那，没错我和老公一致认为巴黎是心目中最美的城市，巴塞罗那排第二，伊斯坦布尔直接退居第三了[呲牙]！六七月的巴塞罗那到处开满了花，和另一半在这魔幻之地牵手走过的每一处风景，都是这块土地给你带来最好的礼物！奎尔公园，是著名艺术建筑家高迪设计的闻名世界的楼之一，所有的楼用的都是曲线，没有一条是直线！ 2西班牙·巴塞罗那 收起全文d,2018年06月23日 09:50,评论 , ,西班牙·巴塞罗那,2018,06,23,09:50,201806,53,0.13076923076923078
6412,巴黎春天的雪,#我是一个萌萌兔#随手拍# 奎尔公园 2西班牙·巴塞罗那 ​,2018年06月22日 01:51,评论 , ,西班牙·巴塞罗那,2018,06,22,01:51,201806,54,0.2524271844660194
6413,旅行中的比几,疯子安东尼奥·高迪之旅。米拉之家，巴特罗之家，卡尔维特之家，奎尔公园，神圣家族大教堂。 2西班牙·巴塞罗那 ​,2018年06月21日 11:03,评论 2, ,西班牙·巴塞罗那,2018,06,21,11:03,201806,55,0.234375
6427,XP_Zhu,发表了博文《神人高迪盖的房子II》奎尔公园↓巴特略公寓↓米拉公寓↓&#9312;~&#9318;>>LeicaM+LEICAELMARIT-M1:2.8/28ASPH.E39O神人高迪盖的房子II ​,2018年06月20日 10:21,评论 , ,,2018,06,20,10:21,201806,56,0.11560693641618497
6428,鲸鱼先生子豪,拒签全退7-8月西葡13/14天★行程特色（一价全含，全程4星，西班牙海鲜饭+弗朗明戈表演）西班牙：马德里皇宫，托莱多古城，塞维利亚斗牛场，米哈斯，龙达，阿尔拜辛区，圣诺赛普农贸市场、瓦伦西亚艺术科学城，潘尼斯科拉，圣家族大教堂，奎尔公园，葡萄牙：罗卡角，大发现纪念碑，贝伦塔，法鲁 ​,2018年06月20日 08:14,评论 , 1,,2018,06,20,08:14,201806,57,0.08333333333333333
6431,杜小姐雞腿飯,寻找高迪作品之3⃣️奎尔公园⛲️ 2西班牙·Parque Güell ​,2018年06月20日 06:43,评论 3, 2,西班牙·Parque Güell,2018,06,20,06:43,201806,58,0.22018348623853212
6439,莎莎拉兒,📍巴特罗公寓、奎尔公园      ———感受高迪建筑的一天🌞晒窿咗 2西班牙·巴塞罗那 ​,2018年06月19日 07:16,评论 , 2,西班牙·巴塞罗那,2018,06,19,07:16,201806,59,0.288135593220339
6444,莫讓年華付水流999,奎尔公园位于西班牙巴塞罗那市区市北，占地20公顷，原来是巴塞罗那富商艾乌塞比奎尔伯爵计划建立并由高迪设计的一个社区旧址，建于1900-1914年，并被联合国教科文组织列入世界文化遗产。1922年，市政府将其收购，开辟为社区公园对外开放 2西班牙·巴塞罗那 ​,2018年06月19日 04:16,评论 , ,西班牙·巴塞罗那,2018,06,19,04:16,201806,60,0.1782178217821782
6450,天天过的开开心心,生活#西班牙的Day2# 巴特罗的色彩也超美～没吃早饭只吃了一袋薯片，超饿，看完出来12点，下午1点半才看米拉之家，于是随便找了家看起来不错的店吃饭～吃了tapas别名面包装一切～好好吃呀，这边海鲜真的新鲜～鸡蛋土豆饼也好吃～虾也棒～来之前以为夹生饭吃不惯，但意外的超好吃呀开心！然后去米拉之家，还算有意思但比起别的就一般，出来特别困，想去奎尔公园于是临时网上买了6点半的门票。在米拉之家的咖啡厅从3点玩到五点多 收起全文d,2018年06月19日 00:18,评论 , ,,2018,06,19,00:18,201806,61,0.07692307692307693
6451,天天过的开开心心,生活#西班牙的Day2# 咖啡厅的小哥也各种好看，各种拍拍拍超开心的～去奎尔公园也是，可能休息好了，各种愉快的拍照创作，奎尔公园超美，各种细节见真章，真的高迪太厉害了……怪不得大家都说他天才……拍了可多好看的照片啦朋友圈发都不知道发哪张好哈哈哈晚上从奎尔公园走回酒店只要20分钟超近啊……感觉巴塞罗那挺小的～晚饭在酒店八楼露台的bar吃的，视野太好了……今天又买了车厘子，但没有昨天的甜，但也比食堂的甜哈哈，而且超便宜啊，2.99欧1kg，又大又黑，whatever，开心！！ 收起全文d,2018年06月18日 22:33,评论 , 1,,2018,06,18,22:33,201806,62,0.10062893081761007
6453,建筑与旅行,奎尔公园由石头、陶瓷和自然元素构成，一幅童话世界的画面。在高迪眼中，一切灵感来源于自然和幻想：海浪的弧度、海螺的纹路，蜂巢的格致，神话人物的形状都是他酷爱采用的表达思路。他痛恨硬邦邦的直线，乐于用柔和的曲线和五彩的颜色表达一切。奎尔是高迪的伯乐，是他发现了高迪的与众不同，并给予鼓励和帮助，成就了安东尼奥高迪的建筑天赋！ 2西班牙·巴塞罗那 收起全文d,2018年06月18日 21:27,评论 3, 12,西班牙·巴塞罗那,2018,06,18,21:27,201806,63,0.14457831325301204
6454,MY213ROMANCE,从奎尔公园上坡往坡下看有一种蜜汁上帝视角 ​,2018年06月18日 16:28,评论 , 1,,2018,06,18,16:28,201806,64,0.18947368421052632
6455,开心老马识途,发表了一篇转载博文《[转载]葡西之旅40——奎尔公园》O[转载]葡西之旅40——奎尔公园 ​,2018年06月18日 10:37,评论 , ,,2018,06,18,10:37,201806,65,0.20168067226890757
6459,之华lxm,发表了博文《葡西之旅40——奎尔公园》奎尔公园奎尔公园位于西班牙巴塞罗那市区市北，占地20公顷，原来是巴塞罗那富商艾乌塞比奎尔伯爵计划建立并由高迪设计的一个社区旧址，建于1900-1914年，被联合国O葡西之旅40——奎尔公园 ​,2018年06月18日 08:28,评论 , ,,2018,06,18,08:28,201806,66,0.13829787234042554
6460,小马WANG,#我的西游记# 有比较美的就会存在比较坑的奎尔公园，本来是我最期待的地方之一，去了之后才发现长椅最棒的一段竟然在整修简直是白瞎了我的门票；另外，由于公园大部分免费对公众开放，造成卖饮用水的、买纪念品的小商贩成群结队，简直有三步一哨五步一岗的赶脚，严重影响了参观的感受；还有满地的尘土，不知道是纯粹为了贴近自然的一种表达还是施工维护的偷懒所致总之害的我回酒店擦了半天鞋 2西班牙·Parque Güell 收起全文d,2018年06月18日 06:21,评论 6, 4,西班牙·Parque Güell,2018,06,18,06:21,201806,67,0.1
6484,建筑与旅行,安东尼奥高迪四个作品的构思解析：按顺序依次为：圣家族大教堂、巴特罗之家、米拉之家、奎尔公园，作品中既有规模庞大的教堂、也有小规模的住宅和公园。 2西班牙·米拉之家 ​,2018年06月17日 13:18,评论 , 4,西班牙·米拉之家,2018,06,17,13:18,201806,68,0.1794871794871795
6492,羽和Jasmine,假期结束，同行的伙伴还沉浸在时差中无法自拔，而我终于写完了几篇文，完成了科目二考试，妥妥过上了北京时间。不去巴塞罗那，大概不能理解为何足球、奥运、高迪不足以诠释这座城市。6月，在路上行走，不仅有地中海清凉的海风拂面、清新的空气、闲适的行人、异域的植被，还有不经意间偶遇的色彩斑斓的楼宇。如果说巴塞罗那是上帝眷顾之地，那么高迪就是被巴塞罗那选中，成为圣家堂、米拉之家、巴特罗之家、奎尔公园的设计者，把自己的奇思妙想与实用的功能结合，为100年后的我们带来惊叹。晚上八点半吃完饭，趁着最后的余晖，去圣家堂旁边的小公园散步，看我喜欢的紫树，看受难面的水果雕塑，看行人坐在路边阅读、交谈，沉浸在巴塞罗那的傍晚，九点半天色渐黑，回家。 收起全文d,2018年06月16日 20:57,评论 2, 4,,2018,06,16,20:57,201806,69,0.04092071611253197
6498,摩托小区居民-烤肉,奎尔公园&#Sonar 2018 Music Creativity & Technology # 图5⃣️叫: 快来找找我在哪 今天被问的最多是 where are you from? 和Can I take a photo for you? 2西班牙·Parque Güell ​,2018年06月16日 05:14,评论 , 4,西班牙·Parque Güell,2018,06,16,05:14,201806,70,0.12149532710280374
6515,l17311731老李,发表了博文《167@365老照片回顾之西班牙之巴塞罗那的奎尔公园（下篇）》O167@365老照片回顾之西班牙之巴塞罗那的奎尔公园（下篇） ​,2018年06月16日 00:01,评论 , ,,2018,06,16,00:01,201806,73,0.1958041958041958
6523,Les_bonbons,🐾 Casa Batllo & Park Guell一大早去奎尔公园，结果搞错入口，花了好长时间爬了一个山，然后又下山才到达目的地....还好没错过预约时间。公园里游客实在太多了，而且好多地方还在施工，其实和我想象中有比较大的出入，顿时心情开始浮躁，所以没拍几张照片我就走人了。巴特略之家，整个建筑就是在讲述一个拿着剑（烟囱）的神战胜火龙（屋顶）的神话故事。外墙装饰着彩色的马赛克，阳台是面具造型，给整个建筑带来魔幻般的感觉。#巴塞罗那#西班牙#带着微博去旅行# 收起全文d,2018年06月15日 03:27,评论 , ,,2018,06,15,03:27,201806,72,0.10289389067524116
6526,juliazh331,#2018西游记# 奎尔公园 2西班牙·Parque Güell ​,2018年06月14日 22:08,评论 , ,西班牙·Parque Güell,2018,06,14,22:08,201806,74,0.24299065420560748
6530,芭莎男士,#新奇体验派#   奎尔公园位于西班牙巴塞罗那市区市北，占地20公顷，高迪是奎尔公园的设计师，从1906年到1926年他在这里工作和生活了整整20年。虽然这个项目最终只完成了门房，中央公园，高架走廊和几个附属用房等“公共设施”部分，但高迪自然主义理念在这里逐步成熟并得到了充分展现。瓷砖碎片、玻璃碎片和粗糙的石块，最便宜的建材，创造出最华丽的姿态，时至今日奎尔公园那些建筑物和构筑物的美妙精细之处，仍让人惊叹不已，回味无穷。 收起全文d,2018年06月14日 20:00,评论 4, 14,,2018,06,14,20:00,201806,75,0.09621993127147767
6531,云山恋,发表了博文《再见了，童话般的奎尔公园！》再见了，童话般的奎尔公园！+再见了，让人心动巴塞罗那!+拍摄于2018年4月27日下午，西班牙巴塞罗那城北奎尔公园;重新编辑于2018年6月11日…+……………O再见了，童话般的奎尔公园！ ​,2018年06月14日 18:14,评论 , ,,2018,06,14,18:14,201806,76,0.12698412698412698
6536,LEJF,【奎尔公园】坐落在巴塞罗那佩拉达山上，是高迪设计的一个世外桃源。它以独具一格的环境艺术，被联合国教科文组织认定为世界文化遗产。在这里，高迪的艺术趣味和建筑风格得以淋漓尽致的发挥。无论是空间形态，还是光影色彩，从整体到细节，都做得情趣盎然，美奂美仑，处处给人惊喜。 ​,2018年06月14日 13:18,评论 , 2,,2018,06,14,13:18,201806,77,0.08737864077669903
